,SIM Time,Waiting Time,Waiting Car,Action,Reward
820,821.0,4067.0,28,52,-9
821,822.0,3968.0,28,16,-9
822,823.0,3868.0,28,64,-9
823,824.0,3770.0,28,48,-9
824,825.0,3673.0,28,64,-9
825,826.0,3696.0,28,32,-9
826,827.0,3719.0,29,52,-9
827,828.0,3743.0,31,48,-9
828,829.0,3768.0,31,24,-9
829,830.0,3794.0,30,48,-9
830,831.0,3805.0,29,48,-9
831,832.0,3817.0,29,32,-9
832,833.0,3842.0,28,64,-9
833,834.0,3868.0,29,32,-9
834,835.0,3895.0,29,48,-9
835,836.0,3922.0,30,32,-9
836,837.0,3949.0,30,16,-9
837,838.0,3976.0,31,16,-9
838,839.0,4003.0,30,16,-9
839,840.0,4030.0,29,32,-9
840,841.0,4057.0,30,52,-9
841,842.0,4084.0,29,48,-9
842,843.0,4111.0,28,32,-9
843,844.0,4138.0,29,64,-9
844,845.0,4166.0,29,48,-9
845,846.0,4194.0,29,8,-9
846,847.0,4222.0,29,16,-9
847,848.0,4251.0,29,24,-9
848,849.0,4280.0,29,16,-9
849,850.0,4309.0,29,64,-9
850,851.0,4338.0,29,32,-9
851,852.0,4367.0,29,52,-9
852,853.0,4396.0,29,52,-9
853,854.0,4425.0,29,52,-9
854,855.0,4157.0,29,24,-9
855,856.0,3889.0,29,64,-9
856,857.0,3620.0,28,8,-9
857,858.0,3351.0,28,48,-9
858,859.0,3064.0,28,16,-9
859,860.0,2779.0,28,64,-9
860,861.0,2505.0,27,64,-9
861,862.0,2232.0,27,48,-9
862,863.0,1960.0,27,48,-9
863,864.0,1873.0,27,52,-9
864,865.0,1892.0,27,24,-9
865,866.0,1912.0,27,52,-9
866,867.0,1932.0,26,32,-9
867,868.0,1953.0,26,8,-9
868,869.0,1975.0,26,8,-9
869,870.0,1997.0,26,48,-9
870,871.0,2020.0,27,64,-9
871,872.0,2044.0,27,48,-9
872,873.0,2058.0,27,52,-9
873,874.0,2071.0,27,48,-9
874,875.0,2085.0,27,48,-9
875,876.0,2100.0,26,24,-9
876,877.0,2114.0,26,16,-9
877,878.0,2128.0,27,32,-9
878,879.0,2149.0,26,64,-9
879,880.0,2161.0,26,48,-9
880,881.0,2172.0,25,8,-9
881,882.0,2183.0,24,32,-9
882,883.0,2193.0,24,64,-9
883,884.0,2210.0,24,64,-9
884,885.0,2227.0,24,64,-9
885,886.0,2244.0,24,32,-9
886,887.0,2262.0,25,52,-9
887,888.0,2280.0,26,8,-9
888,889.0,2300.0,26,32,-9
889,890.0,2320.0,25,48,-9
890,891.0,2340.0,25,48,-9
891,892.0,2360.0,26,48,-9
892,893.0,2382.0,26,24,-9
893,894.0,2404.0,26,52,-9
894,895.0,2427.0,26,64,-9
895,896.0,2451.0,26,16,-9
896,897.0,2475.0,26,52,-9
897,898.0,2500.0,26,64,-9
898,899.0,2526.0,26,52,-9
899,900.0,2552.0,26,52,-9
900,901.0,2563.0,26,52,-9
901,902.0,2574.0,26,48,-9
902,903.0,2583.0,25,48,-9
903,904.0,2594.0,25,8,-9
904,905.0,2603.0,25,64,-9
905,906.0,2612.0,24,52,-9
906,907.0,2620.0,24,52,-9
907,908.0,2628.0,24,24,-9
908,909.0,2635.0,23,24,-9
909,910.0,2652.0,23,48,-9
910,911.0,2669.0,24,16,-9
911,912.0,2686.0,23,64,-9
912,913.0,2703.0,25,8,-9
913,914.0,2720.0,25,52,-9
914,915.0,2738.0,24,52,-9
915,916.0,2756.0,26,8,-9
916,917.0,2775.0,26,64,-9
917,918.0,2795.0,25,32,-9
918,919.0,2816.0,26,8,-9
919,920.0,2838.0,26,32,-9
920,921.0,2858.0,26,64,-9
921,922.0,2880.0,26,64,-9
922,923.0,2903.0,26,16,-9
923,924.0,2927.0,26,64,-9
924,925.0,2952.0,26,32,-9
925,926.0,2977.0,26,24,-9
926,927.0,3002.0,26,52,-9
927,928.0,3028.0,26,52,-9
928,929.0,3039.0,26,16,-9
929,930.0,3050.0,26,8,-9
930,931.0,3060.0,25,52,-9
931,932.0,3069.0,25,48,-9
932,933.0,3079.0,25,16,-9
933,934.0,3088.0,24,24,-9
934,935.0,3096.0,25,52,-9
935,936.0,3115.0,25,8,-9
936,937.0,3121.0,23,8,-9
937,938.0,3128.0,23,64,-9
938,939.0,3145.0,24,16,-9
939,940.0,3162.0,24,8,-9
940,941.0,3179.0,24,32,-9
941,942.0,3196.0,24,16,-9
942,943.0,3214.0,24,24,-9
943,944.0,3233.0,25,32,-9
944,945.0,3252.0,25,48,-9
945,946.0,3271.0,25,48,-9
946,947.0,3291.0,26,24,-9
947,948.0,3312.0,26,64,-9
948,949.0,3334.0,26,32,-9
949,950.0,3357.0,26,48,-9
950,951.0,3381.0,26,16,-9
951,952.0,3405.0,26,32,-9
952,953.0,3429.0,26,48,-9
953,954.0,3454.0,26,8,-9
954,955.0,3480.0,26,24,-9
955,956.0,3506.0,26,52,-9
956,957.0,3517.0,26,16,-9
957,958.0,3527.0,26,16,-9
958,959.0,3538.0,25,32,-9
959,960.0,3548.0,25,64,-9
960,961.0,3570.0,25,8,-9
961,962.0,3578.0,24,64,-9
962,963.0,3585.0,24,52,-9
963,964.0,3591.0,24,64,-9
964,965.0,3598.0,23,48,-9
965,966.0,3604.0,23,48,-9
966,967.0,3621.0,23,24,-9
967,968.0,3638.0,24,64,-9
968,969.0,3656.0,25,48,-9
969,970.0,3674.0,24,32,-9
970,971.0,3692.0,24,32,-9
971,972.0,3712.0,24,64,-9
972,973.0,3732.0,25,48,-9
973,974.0,3752.0,25,32,-9
974,975.0,3773.0,26,52,-9
975,976.0,3795.0,26,48,-9
976,977.0,3817.0,26,16,-9
977,978.0,3839.0,27,24,-9
978,979.0,3863.0,26,48,-9
979,980.0,3887.0,26,8,-9
980,981.0,3912.0,26,32,-9
981,982.0,3937.0,26,52,-9
982,983.0,3963.0,26,16,-9
983,984.0,3989.0,26,64,-9
984,985.0,3998.0,26,32,-9
985,986.0,4008.0,26,16,-9
986,987.0,4016.0,25,24,-9
987,988.0,4039.0,25,8,-9
988,989.0,4047.0,25,52,-9
989,990.0,4054.0,24,16,-9
990,991.0,4062.0,24,24,-9
991,992.0,4068.0,24,8,-9
992,993.0,4074.0,23,64,-9
993,994.0,3781.0,22,16,-9
994,995.0,3498.0,22,48,-9
995,996.0,3214.0,22,64,-9
996,997.0,2930.0,23,48,-9
997,998.0,2645.0,23,32,-9
998,999.0,2658.0,23,16,-9
999,1000.0,2373.0,24,8,-9
1000,1001.0,2089.0,24,8,-9
1001,1002.0,1805.0,25,16,-9
1002,1003.0,1522.0,26,64,-9
1003,1004.0,1239.0,26,16,-9
1004,1005.0,1253.0,26,32,-9
1005,1006.0,1268.0,27,8,-9
1006,1007.0,1284.0,26,8,-9
1007,1008.0,1302.0,26,8,-9
1008,1009.0,1322.0,26,52,-9
1009,1010.0,1344.0,26,48,-9
1010,1011.0,1367.0,27,16,-9
1011,1012.0,1390.0,27,32,-9
1012,1013.0,1399.0,27,32,-9
1013,1014.0,1408.0,27,16,-9
1014,1015.0,1418.0,26,16,-9
1015,1016.0,1428.0,26,24,-9
1016,1017.0,1440.0,26,16,-9
1017,1018.0,1451.0,26,52,-9
1018,1019.0,1473.0,26,48,-9
1019,1020.0,1483.0,26,24,-9
1020,1021.0,1493.0,26,48,-9
1021,1022.0,1503.0,27,16,-9
1022,1023.0,1523.0,26,52,-9
1023,1024.0,1545.0,26,64,-9
1024,1025.0,1568.0,26,24,-9
1025,1026.0,1592.0,27,8,-9
1026,1027.0,1617.0,26,48,-9
1027,1028.0,1642.0,26,24,-9
1028,1029.0,1668.0,26,32,-9
1029,1030.0,1694.0,26,48,-9
1030,1031.0,1720.0,26,24,-9
1031,1032.0,1746.0,26,52,-9
1032,1033.0,1772.0,26,52,-9
1033,1034.0,1798.0,26,24,-9
1034,1035.0,1824.0,26,16,-9
1035,1036.0,1850.0,26,48,-9
1036,1037.0,1876.0,26,8,-9
1037,1038.0,1902.0,27,64,-9
1038,1039.0,1928.0,26,32,-9
1039,1040.0,1954.0,26,32,-9
1040,1041.0,1980.0,26,32,-9
1041,1042.0,2006.0,26,64,-9
1042,1043.0,2032.0,26,64,-9
1043,1044.0,2058.0,26,24,-9
1044,1045.0,2084.0,26,64,-9
1045,1046.0,2110.0,26,64,-9
1046,1047.0,2136.0,26,64,-9
1047,1048.0,2162.0,26,64,-9
1048,1049.0,2188.0,27,52,-9
1049,1050.0,2214.0,27,8,-9
1050,1051.0,2240.0,28,48,-9
1051,1052.0,2267.0,28,8,-9
1052,1053.0,2294.0,28,24,-9
1053,1054.0,2321.0,28,52,-9
1054,1055.0,2348.0,28,48,-9
1055,1056.0,2375.0,28,24,-9
1056,1057.0,2402.0,27,52,-9
1057,1058.0,2429.0,27,64,-9
1058,1059.0,2456.0,27,24,-9
1059,1060.0,2483.0,27,32,-9
1060,1061.0,2510.0,27,52,-9
1061,1062.0,2537.0,27,64,-9
1062,1063.0,2564.0,27,24,-9
1063,1064.0,2591.0,27,8,-9
1064,1065.0,2618.0,27,48,-9
1065,1066.0,2645.0,27,52,-9
1066,1067.0,2672.0,27,48,-9
1067,1068.0,2699.0,27,24,-9
1068,1069.0,2726.0,27,8,-9
1069,1070.0,2753.0,27,8,-9
1070,1071.0,2780.0,27,24,-9
1071,1072.0,2807.0,27,52,-9
1072,1073.0,2834.0,27,52,-9
1073,1074.0,2861.0,27,52,-9
1074,1075.0,2888.0,27,16,-9
1075,1076.0,2915.0,27,52,-9
1076,1077.0,2690.0,27,64,-9
1077,1078.0,2465.0,27,64,-9
1078,1079.0,2239.0,27,48,-9
1079,1080.0,2012.0,26,16,-9
1080,1081.0,1786.0,26,64,-9
1081,1082.0,1808.0,26,24,-9
1082,1083.0,1580.0,26,24,-9
1083,1084.0,1351.0,26,8,-9
1084,1085.0,1371.0,26,64,-9
1085,1086.0,1392.0,26,52,-9
1086,1087.0,1414.0,27,64,-9
1087,1088.0,1437.0,27,32,-9
1088,1089.0,1460.0,27,32,-9
1089,1090.0,1484.0,27,48,-9
1090,1091.0,1509.0,27,64,-9
1091,1092.0,1534.0,27,64,-9
1092,1093.0,1559.0,27,48,-9
1093,1094.0,1586.0,27,52,-9
1094,1095.0,1611.0,27,8,-9
1095,1096.0,1638.0,27,52,-9
1096,1097.0,1665.0,27,48,-9
1097,1098.0,1692.0,27,48,-9
1098,1099.0,1719.0,27,16,-9
1099,1100.0,1746.0,27,64,-9
1100,1101.0,1773.0,28,64,-9
1101,1102.0,1800.0,28,48,-9
1102,1103.0,1827.0,28,32,-9
1103,1104.0,1854.0,28,16,-9
1104,1105.0,1881.0,27,16,-9
1105,1106.0,1908.0,27,64,-9
1106,1107.0,1935.0,27,64,-9
1107,1108.0,1962.0,27,32,-9
1108,1109.0,1989.0,27,32,-9
1109,1110.0,2016.0,27,16,-9
1110,1111.0,2043.0,27,64,-9
1111,1112.0,2070.0,27,8,-9
1112,1113.0,2097.0,27,8,-9
1113,1114.0,2124.0,27,52,-9
1114,1115.0,2151.0,27,16,-9
1115,1116.0,2178.0,27,8,-9
1116,1117.0,2205.0,27,48,-9
1117,1118.0,2232.0,27,64,-9
1118,1119.0,2259.0,27,24,-9
1119,1120.0,2286.0,27,64,-9
1120,1121.0,2313.0,27,16,-9
1121,1122.0,2340.0,27,64,-9
1122,1123.0,2367.0,27,64,-9
1123,1124.0,2394.0,27,32,-9
1124,1125.0,2421.0,27,32,-9
1125,1126.0,2448.0,27,16,-9
1126,1127.0,2475.0,27,64,-9
1127,1128.0,2502.0,27,24,-9
1128,1129.0,2529.0,27,32,-9
1129,1130.0,2556.0,27,48,-9
1130,1131.0,2583.0,27,52,-9
1131,1132.0,2610.0,27,48,-9
1132,1133.0,2637.0,27,24,-9
1133,1134.0,2664.0,27,52,-9
1134,1135.0,2691.0,27,24,-9
1135,1136.0,2718.0,27,8,-9
1136,1137.0,2745.0,28,16,-9
1137,1138.0,2772.0,28,16,-9
1138,1139.0,2799.0,28,24,-9
1139,1140.0,2826.0,28,32,-9
1140,1141.0,2853.0,27,48,-9
1141,1142.0,2880.0,27,32,-9
1142,1143.0,2907.0,27,48,-9
1143,1144.0,2934.0,27,64,-9
1144,1145.0,2961.0,27,32,-9
1145,1146.0,2988.0,27,48,-9
1146,1147.0,3015.0,27,52,-9
1147,1148.0,3042.0,27,52,-9
1148,1149.0,3069.0,27,64,-9
1149,1150.0,3096.0,27,52,-9
1150,1151.0,2988.0,27,48,-9
1151,1152.0,2880.0,27,16,-9
1152,1153.0,2772.0,27,8,-9
1153,1154.0,2664.0,26,8,-9
1154,1155.0,2555.0,26,64,-9
1155,1156.0,2445.0,26,8,-9
1156,1157.0,2334.0,26,24,-9
1157,1158.0,2354.0,25,48,-9
1158,1159.0,2241.0,25,48,-9
1159,1160.0,2128.0,25,8,-9
1160,1161.0,2036.0,24,32,-9
1161,1162.0,2053.0,24,48,-9
1162,1163.0,2070.0,24,48,-9
1163,1164.0,2087.0,24,48,-9
1164,1165.0,2104.0,24,16,-9
1165,1166.0,1956.0,24,52,-9
1166,1167.0,1809.0,24,48,-9
1167,1168.0,1663.0,24,24,-9
1168,1169.0,1516.0,24,24,-9
1169,1170.0,1370.0,25,48,-9
1170,1171.0,1224.0,25,48,-9
1171,1172.0,1240.0,25,64,-9
1172,1173.0,1093.0,25,8,-9
1173,1174.0,947.0,26,52,-9
1174,1175.0,802.0,26,24,-9
1175,1176.0,657.0,26,16,-9
1176,1177.0,674.0,26,52,-9
1177,1178.0,692.0,27,8,-9
1178,1179.0,710.0,27,24,-9
1179,1180.0,729.0,26,16,-9
1180,1181.0,733.0,26,52,-9
1181,1182.0,737.0,26,24,-9
1182,1183.0,741.0,25,32,-9
1183,1184.0,745.0,26,48,-9
1184,1185.0,748.0,26,24,-9
1185,1186.0,766.0,24,16,-9
1186,1187.0,770.0,25,8,-9
1187,1188.0,775.0,25,48,-9
1188,1189.0,779.0,23,64,-9
1189,1190.0,783.0,23,64,-9
1190,1191.0,800.0,23,64,-9
1191,1192.0,817.0,23,32,-9
1192,1193.0,834.0,24,24,-9
1193,1194.0,851.0,24,52,-9
1194,1195.0,868.0,24,32,-9
1195,1196.0,886.0,26,16,-9
1196,1197.0,905.0,25,24,-9
1197,1198.0,924.0,26,32,-9
1198,1199.0,945.0,26,8,-9
1199,1200.0,966.0,26,48,-9
1200,1201.0,988.0,27,64,-9
1201,1202.0,1011.0,27,8,-9
1202,1203.0,1034.0,27,64,-9
1203,1204.0,1057.0,27,48,-9
1204,1205.0,1081.0,27,16,-9
1205,1206.0,1106.0,27,64,-9
1206,1207.0,1131.0,26,32,-9
1207,1208.0,1157.0,26,32,-9
1208,1209.0,1169.0,26,8,-9
1209,1210.0,1180.0,26,24,-9
1210,1211.0,1191.0,25,48,-9
1211,1212.0,1200.0,25,8,-9
1212,1213.0,1209.0,25,52,-9
1213,1214.0,1217.0,24,48,-9
1214,1215.0,1226.0,24,52,-9
1215,1216.0,1234.0,23,16,-9
1216,1217.0,1252.0,23,8,-9
1217,1218.0,1259.0,23,8,-9
1218,1219.0,1276.0,23,32,-9
1219,1220.0,1293.0,23,48,-9
1220,1221.0,1310.0,24,24,-9
1221,1222.0,1327.0,24,32,-9
1222,1223.0,1345.0,24,52,-9
1223,1224.0,1363.0,25,32,-9
1224,1225.0,1383.0,26,8,-9
1225,1226.0,1404.0,25,8,-9
1226,1227.0,1426.0,26,52,-9
1227,1228.0,1449.0,26,32,-9
1228,1229.0,1417.0,25,24,-9
1229,1230.0,1386.0,25,52,-9
1230,1231.0,1356.0,25,24,-9
1231,1232.0,1326.0,25,52,-9
1232,1233.0,1295.0,25,48,-9
1233,1234.0,1264.0,25,52,-9
1234,1235.0,1234.0,25,32,-9
1235,1236.0,1203.0,25,64,-9
1236,1237.0,1206.0,25,16,-9
1237,1238.0,1159.0,25,52,-9
1238,1239.0,1126.0,24,52,-9
1239,1240.0,1126.0,24,48,-9
1240,1241.0,1127.0,25,64,-9
1241,1242.0,1126.0,25,32,-9
1242,1243.0,1128.0,25,8,-9
1243,1244.0,1130.0,25,16,-9
1244,1245.0,972.0,24,52,-9
1245,1246.0,813.0,24,48,-9
1246,1247.0,666.0,23,64,-9
1247,1248.0,519.0,24,24,-3
1248,1249.0,371.0,24,64,3
1249,1250.0,383.0,24,32,3
1250,1251.0,239.0,25,48,5
1251,1252.0,93.0,24,24,7
1252,1253.0,105.0,25,16,7
1253,1254.0,102.0,24,64,7
1254,1255.0,99.0,25,24,7
1255,1256.0,98.0,25,64,7
1256,1257.0,98.0,25,8,7
1257,1258.0,97.0,24,32,7
1258,1259.0,98.0,24,32,7
1259,1260.0,99.0,24,16,7
1260,1261.0,101.0,24,64,7
1261,1262.0,105.0,24,24,7
1262,1263.0,108.0,24,64,7
1263,1264.0,125.0,24,8,7
1264,1265.0,126.0,24,52,7
1265,1266.0,116.0,25,16,7
1266,1267.0,105.0,24,24,7
1267,1268.0,93.0,24,8,7
1268,1269.0,80.0,23,8,7
1269,1270.0,66.0,22,52,7
1270,1271.0,62.0,23,48,7
1271,1272.0,46.0,23,24,7
1272,1273.0,42.0,22,32,7
1273,1274.0,38.0,23,32,7
1274,1275.0,46.0,24,64,7
1275,1276.0,56.0,24,24,7
1276,1277.0,64.0,25,24,7
1277,1278.0,61.0,24,8,7
1278,1279.0,57.0,24,48,7
1279,1280.0,56.0,25,16,7
1280,1281.0,58.0,24,64,7
1281,1282.0,62.0,23,32,7
1282,1283.0,78.0,24,48,7
1283,1284.0,83.0,24,24,7
1284,1285.0,87.0,24,32,7
1285,1286.0,92.0,25,16,7
1286,1287.0,98.0,25,8,7
1287,1288.0,106.0,25,16,7
1288,1289.0,123.0,24,52,7
1289,1290.0,141.0,24,16,7
1290,1291.0,160.0,25,64,5
1291,1292.0,180.0,25,24,5
1292,1293.0,201.0,25,16,5
1293,1294.0,222.0,25,48,5
1294,1295.0,244.0,25,64,5
1295,1296.0,266.0,26,52,5
1296,1297.0,289.0,26,32,5
1297,1298.0,313.0,26,64,3
1298,1299.0,317.0,27,8,3
1299,1300.0,320.0,27,24,3
1300,1301.0,322.0,27,64,3
1301,1302.0,323.0,26,8,3
1302,1303.0,345.0,26,24,3
1303,1304.0,345.0,26,52,3
1304,1305.0,366.0,26,24,3
1305,1306.0,365.0,26,64,3
1306,1307.0,345.0,25,24,3
1307,1308.0,323.0,24,48,3
1308,1309.0,302.0,24,52,3
1309,1310.0,300.0,24,24,3
1310,1311.0,297.0,23,64,5
1311,1312.0,312.0,24,32,3
1312,1313.0,309.0,23,48,3
1313,1314.0,307.0,23,52,3
1314,1315.0,304.0,23,8,3
1315,1316.0,301.0,23,52,3
1316,1317.0,300.0,23,52,3
1317,1318.0,314.0,23,8,3
1318,1319.0,328.0,23,24,3
1319,1320.0,345.0,24,52,3
1320,1321.0,347.0,24,64,3
1321,1322.0,350.0,24,32,3
1322,1323.0,353.0,24,16,3
1323,1324.0,358.0,24,52,3
1324,1325.0,362.0,24,52,3
1325,1326.0,367.0,24,8,3
1326,1327.0,382.0,24,24,3
1327,1328.0,387.0,24,52,3
1328,1329.0,392.0,24,16,3
1329,1330.0,395.0,24,52,3
1330,1331.0,409.0,24,24,3
1331,1332.0,424.0,24,32,3
1332,1333.0,440.0,25,52,3
1333,1334.0,442.0,23,64,3
1334,1335.0,445.0,24,16,3
1335,1336.0,448.0,24,64,3
1336,1337.0,451.0,25,8,3
1337,1338.0,454.0,25,8,3
1338,1339.0,458.0,25,24,3
1339,1340.0,463.0,23,64,3
1340,1341.0,468.0,24,52,3
1341,1342.0,472.0,24,8,3
1342,1343.0,486.0,24,64,3
1343,1344.0,490.0,25,16,3
1344,1345.0,504.0,24,8,-3
1345,1346.0,519.0,24,52,-3
1346,1347.0,535.0,24,52,-3
1347,1348.0,552.0,24,64,-3
1348,1349.0,555.0,25,8,-3
1349,1350.0,482.0,25,52,3
1350,1351.0,410.0,24,52,3
1351,1352.0,338.0,24,8,3
1352,1353.0,266.0,24,32,5
1353,1354.0,193.0,23,64,5
1354,1355.0,119.0,24,48,7
1355,1356.0,47.0,23,32,7
1356,1357.0,46.0,22,8,7
1357,1358.0,54.0,22,24,7
1358,1359.0,62.0,20,52,7
1359,1360.0,71.0,21,52,7
1360,1361.0,81.0,21,8,7
1361,1362.0,75.0,21,24,7
1362,1363.0,69.0,22,16,7
1363,1364.0,63.0,23,48,7
1364,1365.0,57.0,23,32,7
1365,1366.0,53.0,22,48,7
1366,1367.0,50.0,24,64,7
1367,1368.0,47.0,23,48,7
1368,1369.0,45.0,22,48,7
1369,1370.0,45.0,22,8,7
1370,1371.0,45.0,22,16,7
1371,1372.0,57.0,22,48,7
1372,1373.0,71.0,22,64,7
1373,1374.0,85.0,23,32,7
1374,1375.0,101.0,23,24,7
1375,1376.0,117.0,23,24,7
1376,1377.0,120.0,23,32,7
1377,1378.0,110.0,23,16,7
1378,1379.0,100.0,22,64,7
1379,1380.0,88.0,22,64,7
1380,1381.0,76.0,22,16,7
1381,1382.0,63.0,23,64,7
1382,1383.0,49.0,22,52,7
1383,1384.0,35.0,22,32,7
1384,1385.0,41.0,22,8,7
1385,1386.0,48.0,22,48,7
1386,1387.0,57.0,22,48,7
1387,1388.0,65.0,21,16,7
1388,1389.0,74.0,21,24,7
1389,1390.0,69.0,21,52,7
1390,1391.0,64.0,22,16,7
1391,1392.0,58.0,22,32,7
1392,1393.0,52.0,22,52,7
1393,1394.0,50.0,22,8,7
1394,1395.0,48.0,22,64,7
1395,1396.0,47.0,21,48,7
1396,1397.0,47.0,21,32,7
1397,1398.0,48.0,20,32,7
1398,1399.0,50.0,20,48,7
1399,1400.0,62.0,20,32,7
1400,1401.0,75.0,20,48,7
1401,1402.0,89.0,21,8,7
1402,1403.0,103.0,22,8,7
1403,1404.0,117.0,22,64,7
1404,1405.0,116.0,22,16,7
1405,1406.0,104.0,23,52,7
1406,1407.0,91.0,22,52,7
1407,1408.0,77.0,22,64,7
1408,1409.0,76.0,23,8,7
1409,1410.0,59.0,22,32,7
1410,1411.0,43.0,20,8,7
1411,1412.0,28.0,21,32,7
1412,1413.0,34.0,20,32,7
1413,1414.0,41.0,20,16,7
1414,1415.0,50.0,20,8,7
1415,1416.0,57.0,20,64,7
1416,1417.0,66.0,20,16,7
1417,1418.0,62.0,20,16,7
1418,1419.0,58.0,20,48,7
1419,1420.0,55.0,20,32,7
1420,1421.0,52.0,20,16,7
1421,1422.0,51.0,20,32,7
1422,1423.0,49.0,20,24,7
1423,1424.0,48.0,19,16,7
1424,1425.0,48.0,18,8,7
1425,1426.0,59.0,19,24,7
1426,1427.0,60.0,19,64,7
1427,1428.0,62.0,19,8,7
1428,1429.0,73.0,19,32,7
1429,1430.0,85.0,19,8,7
1430,1431.0,98.0,20,32,7
1431,1432.0,111.0,20,16,7
1432,1433.0,109.0,20,48,7
1433,1434.0,94.0,21,64,7
1434,1435.0,79.0,21,24,7
1435,1436.0,64.0,21,8,7
1436,1437.0,50.0,21,52,7
1437,1438.0,45.0,20,24,7
1438,1439.0,53.0,19,24,7
1439,1440.0,48.0,18,8,7
1440,1441.0,45.0,17,32,7
1441,1442.0,53.0,18,16,7
1442,1443.0,62.0,18,8,7
1443,1444.0,71.0,19,64,7
1444,1445.0,81.0,20,64,7
1445,1446.0,75.0,18,32,7
1446,1447.0,71.0,19,64,7
1447,1448.0,66.0,18,52,7
1448,1449.0,61.0,19,8,7
1449,1450.0,57.0,19,24,7
1450,1451.0,53.0,18,16,7
1451,1452.0,50.0,17,52,7
1452,1453.0,47.0,17,16,7
1453,1454.0,44.0,17,64,7
1454,1455.0,42.0,17,32,7
1455,1456.0,50.0,16,8,7
1456,1457.0,58.0,16,8,7
1457,1458.0,68.0,18,24,7
1458,1459.0,78.0,18,32,7
1459,1460.0,89.0,18,64,7
1460,1461.0,84.0,19,48,7
1461,1462.0,65.0,19,32,7
1462,1463.0,60.0,18,8,7
1463,1464.0,56.0,19,8,7
1464,1465.0,52.0,18,16,7
1465,1466.0,47.0,16,24,7
1466,1467.0,42.0,16,24,7
1467,1468.0,39.0,16,24,7
1468,1469.0,47.0,15,52,7
1469,1470.0,55.0,14,32,7
1470,1471.0,64.0,15,64,7
1471,1472.0,72.0,14,32,7
1472,1473.0,82.0,14,52,7
1473,1474.0,75.0,14,48,7
1474,1475.0,68.0,14,16,7
1475,1476.0,61.0,15,8,7
1476,1477.0,55.0,15,32,7
1477,1478.0,49.0,14,16,7
1478,1479.0,43.0,15,8,7
1479,1480.0,37.0,14,48,7
1480,1481.0,43.0,14,16,7
1481,1482.0,36.0,14,24,7
1482,1483.0,30.0,14,8,7
1483,1484.0,24.0,14,8,7
1484,1485.0,30.0,14,48,7
1485,1486.0,37.0,14,8,7
1486,1487.0,44.0,15,48,7
1487,1488.0,52.0,15,48,7
1488,1489.0,61.0,15,52,7
1489,1490.0,57.0,16,48,7
1490,1491.0,52.0,16,24,7
1491,1492.0,34.0,17,48,7
1492,1493.0,28.0,17,16,7
1493,1494.0,34.0,17,52,7
1494,1495.0,29.0,18,16,7
1495,1496.0,36.0,17,16,7
1496,1497.0,44.0,17,48,7
1497,1498.0,52.0,16,64,7
1498,1499.0,60.0,16,64,7
1499,1500.0,69.0,17,24,7
1500,1501.0,78.0,16,32,7
1501,1502.0,70.0,15,32,7
1502,1503.0,65.0,17,16,7
1503,1504.0,60.0,17,48,7
1504,1505.0,56.0,17,16,7
1505,1506.0,52.0,17,48,7
1506,1507.0,47.0,17,24,7
1507,1508.0,55.0,15,24,7
1508,1509.0,50.0,14,64,7
1509,1510.0,44.0,14,16,7
1510,1511.0,33.0,14,24,7
1511,1512.0,26.0,14,48,7
1512,1513.0,29.0,14,8,7
1513,1514.0,32.0,14,32,7
1514,1515.0,36.0,15,64,7
1515,1516.0,41.0,15,64,7
1516,1517.0,47.0,15,48,7
1517,1518.0,52.0,18,64,7
1518,1519.0,41.0,18,32,7
1519,1520.0,46.0,18,52,7
1520,1521.0,35.0,18,8,7
1521,1522.0,26.0,17,64,7
1522,1523.0,32.0,18,32,7
1523,1524.0,38.0,18,24,7
1524,1525.0,45.0,18,48,7
1525,1526.0,53.0,17,24,7
1526,1527.0,63.0,16,48,7
1527,1528.0,71.0,15,64,7
1528,1529.0,81.0,15,64,7
1529,1530.0,75.0,14,24,7
1530,1531.0,68.0,15,32,7
1531,1532.0,62.0,16,64,7
1532,1533.0,56.0,15,64,7
1533,1534.0,47.0,15,48,7
1534,1535.0,38.0,16,52,7
1535,1536.0,29.0,15,16,7
1536,1537.0,21.0,14,8,7
1537,1538.0,13.0,14,64,7
1538,1539.0,6.0,14,24,7
1539,1540.0,10.0,15,52,7
1540,1541.0,14.0,14,8,7
1541,1542.0,19.0,15,8,7
1542,1543.0,24.0,15,8,7
1543,1544.0,31.0,14,48,7
1544,1545.0,39.0,15,64,7
1545,1546.0,48.0,15,48,7
1546,1547.0,47.0,15,24,7
1547,1548.0,45.0,16,8,7
1548,1549.0,43.0,15,64,7
1549,1550.0,41.0,17,52,7
1550,1551.0,41.0,17,32,7
1551,1552.0,41.0,17,64,7
1552,1553.0,49.0,18,64,7
1553,1554.0,57.0,15,16,7
1554,1555.0,65.0,17,16,7
1555,1556.0,74.0,15,64,7
1556,1557.0,84.0,15,24,7
1557,1558.0,77.0,15,24,7
1558,1559.0,71.0,14,52,7
1559,1560.0,66.0,14,48,7
1560,1561.0,60.0,15,52,7
1561,1562.0,55.0,14,32,7
1562,1563.0,49.0,14,64,7
1563,1564.0,43.0,12,8,7
1564,1565.0,37.0,12,64,7
1565,1566.0,32.0,12,48,7
1566,1567.0,28.0,11,8,7
1567,1568.0,32.0,11,48,7
1568,1569.0,36.0,11,48,7
1569,1570.0,41.0,12,24,7
