,SIM Time,Waiting Time,Waiting Car,Action,Reward
527,528,1656.0,28,[24],-9
528,529,1682.0,27,[8],-9
529,530,1708.0,27,[24],-9
530,531,1734.0,28,[32],-9
531,532,1760.0,28,[64],-9
532,533,1752.0,28,[64],-9
533,534,1762.0,28,[48],-9
534,535,1772.0,27,[24],-9
535,536,1760.0,27,[32],-9
536,537,1769.0,27,[52],-9
537,538,1790.0,26,[32],-9
538,539,1811.0,26,[48],-9
539,540,1832.0,27,[52],-9
540,541,1853.0,26,[64],-9
541,542,1874.0,27,[8],-9
542,543,1895.0,27,[8],-9
543,544,1916.0,26,[16],-9
544,545,1937.0,26,[24],-9
545,546,1958.0,25,[52],-9
546,547,1979.0,25,[32],-9
547,548,2000.0,25,[8],-9
548,549,2021.0,25,[48],-9
549,550,2042.0,26,[24],-9
550,551,2063.0,25,[52],-9
551,552,2084.0,25,[64],-9
552,553,2105.0,26,[24],-9
553,554,2126.0,26,[52],-9
554,555,2147.0,26,[52],-9
555,556,2145.0,26,[24],-9
556,557,2143.0,26,[64],-9
557,558,2162.0,26,[32],-9
558,559,2182.0,26,[48],-9
559,560,2203.0,26,[32],-9
560,561,2225.0,26,[8],-9
561,562,2247.0,27,[24],-9
562,563,2270.0,27,[48],-9
563,564,2294.0,27,[52],-9
564,565,2318.0,28,[24],-9
565,566,2342.0,28,[16],-9
566,567,2367.0,28,[32],-9
567,568,2393.0,28,[48],-9
568,569,2419.0,28,[64],-9
569,570,2445.0,28,[8],-9
570,571,2471.0,28,[32],-9
571,572,2497.0,27,[16],-9
572,573,2523.0,28,[24],-9
573,574,2549.0,27,[64],-9
574,575,2575.0,27,[52],-9
575,576,2601.0,28,[24],-9
576,577,2627.0,28,[16],-9
577,578,2653.0,28,[24],-9
578,579,2659.0,28,[52],-9
579,580,2665.0,28,[48],-9
580,581,2670.0,28,[52],-9
581,582,2675.0,27,[32],-9
582,583,2699.0,27,[16],-9
583,584,2702.0,26,[16],-9
584,585,2706.0,26,[8],-9
585,586,2709.0,26,[24],-9
586,587,2730.0,25,[24],-9
587,588,2751.0,25,[52],-9
588,589,2772.0,25,[32],-9
589,590,2793.0,25,[52],-9
590,591,2814.0,25,[48],-9
591,592,2835.0,25,[52],-9
592,593,2856.0,25,[64],-9
593,594,2877.0,26,[24],-9
594,595,2898.0,25,[64],-9
595,596,2919.0,25,[32],-9
596,597,2940.0,25,[8],-9
597,598,2962.0,26,[24],-9
598,599,2984.0,26,[8],-9
599,600,2984.0,27,[24],-9
600,601,2983.0,27,[48],-9
601,602,3005.0,27,[8],-9
602,603,3027.0,26,[32],-9
603,604,3049.0,27,[24],-9
604,605,3072.0,26,[16],-9
605,606,3096.0,28,[8],-9
606,607,3120.0,28,[16],-9
607,608,3144.0,28,[48],-9
608,609,3169.0,28,[48],-9
609,610,3195.0,28,[52],-9
610,611,3221.0,28,[64],-9
611,612,3247.0,27,[24],-9
612,613,3273.0,27,[64],-9
613,614,3299.0,27,[8],-9
614,615,3325.0,27,[16],-9
615,616,3351.0,27,[64],-9
616,617,3377.0,27,[16],-9
617,618,3403.0,27,[48],-9
618,619,3429.0,26,[24],-9
619,620,3455.0,27,[8],-9
620,621,3481.0,27,[48],-9
621,622,3507.0,28,[16],-9
622,623,3507.0,28,[52],-9
623,624,3509.0,28,[52],-9
624,625,3510.0,28,[32],-9
625,626,3535.0,27,[64],-9
626,627,3537.0,27,[64],-9
627,628,3538.0,26,[32],-9
628,629,3540.0,27,[48],-9
629,630,3541.0,27,[24],-9
630,631,3562.0,26,[52],-9
631,632,3583.0,26,[24],-9
632,633,3604.0,27,[24],-9
633,634,3625.0,26,[48],-9
634,635,3646.0,28,[16],-9
635,636,3668.0,28,[48],-9
636,637,3690.0,28,[16],-9
637,638,3712.0,28,[8],-9
638,639,3734.0,28,[64],-9
639,640,3756.0,29,[64],-9
640,641,3778.0,29,[32],-9
641,642,3800.0,30,[8],-9
642,643,3823.0,30,[52],-9
643,644,3827.0,30,[8],-9
644,645,3830.0,30,[32],-9
645,646,3853.0,29,[64],-9
646,647,3876.0,28,[32],-9
647,648,3900.0,29,[52],-9
648,649,3925.0,28,[24],-9
649,650,3951.0,28,[64],-9
650,651,3975.0,28,[32],-9
651,652,4002.0,28,[48],-9
652,653,4029.0,27,[52],-9
