,Time,Wate,Action,Reward
0,1,0.0,[24],0.0
1,2,0.0,[48],0.0
2,3,0.0,[48],0.0
3,4,0.0,[16],0.0
4,5,0.0,[8],0.0
5,6,0.0,[32],0.0
6,7,0.0,[48],0.0
7,8,0.0,[48],0.0
8,9,0.0,[52],0.0
9,10,0.0,[48],0.0
10,11,0.0,[16],0.0
11,12,0.0,[16],0.0
12,13,0.0,[24],0.0
13,14,0.0,[64],0.0
14,15,0.0,[52],0.0
15,16,0.0,[52],0.0
16,17,0.0,[64],0.0
17,18,0.0,[8],0.0
18,19,0.0,[48],0.0
19,20,0.0,[64],0.0
20,21,0.0,[16],0.0
21,22,0.0,[8],0.0
22,23,0.0,[8],0.0
23,24,0.0,[64],0.0
24,25,0.0,[24],0.0
25,26,0.0,[48],0.0
26,27,0.0,[48],0.0
27,28,0.0,[48],0.0
28,29,0.0,[24],0.0
29,30,0.0,[64],0.0
30,31,0.0,[52],0.0
31,32,0.0,[64],0.0
32,33,0.0,[24],0.0
33,34,0.0,[64],0.0
34,35,0.0,[32],0.0
35,36,0.0,[24],0.0
36,37,0.0,[32],0.0
37,38,0.0,[24],0.0
38,39,0.0,[52],0.0
39,40,0.0,[64],0.0
40,41,0.0,[52],0.0
41,42,0.0,[24],0.0
42,43,0.0,[8],0.0
43,44,0.0,[64],0.0
44,45,0.0,[8],0.0
45,46,0.0,[52],0.0
46,47,0.0,[24],0.0
47,48,0.0,[64],0.0
48,49,0.0,[64],0.0
49,50,0.0,[64],0.0
50,51,0.0,[16],0.0
51,52,0.0,[32],0.0
52,53,0.0,[16],0.0
53,54,0.0,[48],0.0
54,55,0.0,[48],0.0
55,56,0.0,[8],0.0
56,57,0.0,[48],0.0
57,58,0.0,[24],0.0
58,59,0.0,[8],0.0
59,60,0.0,[48],0.0
60,61,0.0,[32],0.0
61,62,0.0,[8],0.0
62,63,0.0,[52],0.0
63,64,0.0,[64],0.0
64,65,0.0,[16],0.0
65,66,0.0,[32],0.0
66,67,0.0,[24],0.0
67,68,0.0,[24],0.0
68,69,0.0,[64],0.0
69,70,0.0,[32],0.0
70,71,0.0,[64],0.0
71,72,0.0,[32],0.0
72,73,0.0,[48],0.0
73,74,0.0,[64],0.0
74,75,0.0,[8],0.0
75,76,0.0,[24],0.0
76,77,0.0,[64],0.0
77,78,0.0,[16],0.0
78,79,0.0,[48],0.0
79,80,0.0,[8],0.0
80,81,0.0,[24],0.0
81,82,0.0,[16],0.0
82,83,0.0,[64],0.0
83,84,0.0,[52],0.0
84,85,0.0,[8],0.0
85,86,0.0,[24],0.0
86,87,0.0,[8],0.0
87,88,0.0,[8],0.0
88,89,0.0,[52],0.0
89,90,0.0,[24],0.0
90,91,0.0,[48],0.0
91,92,0.0,[64],0.0
92,93,0.0,[24],0.0
93,94,0.0,[64],0.0
94,95,0.0,[64],0.0
95,96,0.0,[24],0.0
96,97,0.0,[32],0.0
97,98,0.0,[64],0.0
98,99,0.0,[24],0.0
99,100,0.0,[32],0.0
100,101,0.0,[64],0.0
101,102,0.0,[24],0.0
102,103,0.0,[48],0.0
103,104,0.0,[16],0.0
104,105,0.0,[8],0.0
105,106,0.0,[32],0.0
106,107,0.0,[16],0.0
107,108,0.0,[16],0.0
108,109,0.0,[8],0.0
109,110,0.0,[8],0.0
110,111,0.0,[8],0.0
111,112,0.0,[24],0.0
112,113,0.0,[24],0.0
113,114,0.0,[24],0.0
114,115,0.0,[16],0.0
115,116,0.0,[16],0.0
116,117,0.0,[16],0.0
117,118,0.0,[64],0.0
118,119,0.0,[16],0.0
119,120,0.0,[16],0.0
120,121,0.0,[32],0.0
121,122,0.0,[48],0.0
122,123,0.0,[32],0.0
123,124,0.0,[32],0.0
124,125,0.0,[52],0.0
125,126,0.0,[8],0.0
126,127,0.0,[48],0.0
127,128,1.0,[16],1.0
128,129,3.0,[52],3.0
129,130,5.0,[52],5.0
130,131,7.0,[32],7.0
131,132,4.0,[48],4.0
132,133,0.0,[24],0.0
133,134,0.0,[24],0.0
134,135,0.0,[32],0.0
135,136,0.0,[16],0.0
136,137,0.0,[64],0.0
137,138,0.0,[52],0.0
138,139,0.0,[32],0.0
139,140,0.0,[8],0.0
140,141,0.0,[32],0.0
141,142,0.0,[52],0.0
142,143,0.0,[32],0.0
143,144,0.0,[48],0.0
144,145,0.0,[48],0.0
145,146,0.0,[64],0.0
146,147,1.0,[16],1.0
147,148,2.0,[64],2.0
148,149,3.0,[64],3.0
149,150,5.0,[32],5.0
150,151,7.0,[24],7.0
151,152,9.0,[32],9.0
152,153,11.0,[24],11.0
153,154,13.0,[64],13.0
154,155,15.0,[32],15.0
155,156,17.0,[52],17.0
156,157,19.0,[8],19.0
157,158,21.0,[32],21.0
158,159,23.0,[24],23.0
159,160,12.0,[8],12.0
160,161,3.0,[64],3.0
161,162,5.0,[32],5.0
162,163,8.0,[64],8.0
163,164,11.0,[48],11.0
164,165,15.0,[52],15.0
165,166,20.0,[52],20.0
166,167,25.0,[32],25.0
167,168,30.0,[16],30.0
168,169,36.0,[48],36.0
169,170,42.0,[32],42.0
170,171,49.0,[16],49.0
171,172,56.0,[8],56.0
172,173,65.0,[16],65.0
173,174,59.0,[64],59.0
174,175,52.0,[24],52.0
175,176,45.0,[64],45.0
176,177,39.0,[48],39.0
177,178,32.0,[24],32.0
178,179,26.0,[64],26.0
179,180,30.0,[52],30.0
180,181,23.0,[52],23.0
181,182,17.0,[48],17.0
182,183,20.0,[32],20.0
183,184,23.0,[48],23.0
184,185,26.0,[8],26.0
185,186,29.0,[16],29.0
186,187,32.0,[16],32.0
187,188,19.0,[64],19.0
188,189,9.0,[8],9.0
189,190,2.0,[52],2.0
190,191,6.0,[64],6.0
191,192,8.0,[32],8.0
192,193,12.0,[48],12.0
193,194,17.0,[16],17.0
194,195,23.0,[48],23.0
195,196,27.0,[64],27.0
196,197,34.0,[8],34.0
197,198,41.0,[24],41.0
198,199,49.0,[24],49.0
199,200,58.0,[64],58.0
200,201,67.0,[24],67.0
201,202,62.0,[24],62.0
202,203,57.0,[64],57.0
203,204,50.0,[48],50.0
204,205,43.0,[24],43.0
205,206,35.0,[52],35.0
206,207,29.0,[64],29.0
207,208,21.0,[8],21.0
208,209,14.0,[64],14.0
209,210,17.0,[52],17.0
210,211,8.0,[8],8.0
211,212,10.0,[64],10.0
212,213,12.0,[48],12.0
213,214,14.0,[16],14.0
214,215,16.0,[32],16.0
215,216,8.0,[24],8.0
216,217,0.0,[24],0.0
217,218,3.0,[48],3.0
218,219,6.0,[32],6.0
219,220,7.0,[8],7.0
220,221,10.0,[8],10.0
221,222,14.0,[52],14.0
222,223,19.0,[32],19.0
223,224,24.0,[8],24.0
224,225,29.0,[8],29.0
225,226,35.0,[64],35.0
226,227,42.0,[32],42.0
227,228,51.0,[32],51.0
228,229,58.0,[16],58.0
229,230,57.0,[32],57.0
230,231,55.0,[32],55.0
231,232,47.0,[24],47.0
232,233,41.0,[48],41.0
233,234,37.0,[16],37.0
234,235,34.0,[48],34.0
235,236,31.0,[8],31.0
236,237,28.0,[16],28.0
237,238,23.0,[48],23.0
238,239,26.0,[64],26.0
239,240,29.0,[48],29.0
240,241,32.0,[16],32.0
241,242,35.0,[52],35.0
242,243,38.0,[16],38.0
243,244,27.0,[64],27.0
244,245,16.0,[64],16.0
245,246,5.0,[52],5.0
246,247,8.0,[52],8.0
247,248,11.0,[8],11.0
248,249,14.0,[32],14.0
249,250,18.0,[8],18.0
250,251,23.0,[48],23.0
251,252,29.0,[48],29.0
252,253,35.0,[32],35.0
253,254,42.0,[24],42.0
254,255,50.0,[52],50.0
255,256,59.0,[32],59.0
256,257,69.0,[8],69.0
257,258,65.0,[64],65.0
258,259,56.0,[48],56.0
259,260,51.0,[24],51.0
260,261,47.0,[64],47.0
261,262,43.0,[48],43.0
262,263,38.0,[16],38.0
263,264,33.0,[64],33.0
264,265,38.0,[24],38.0
265,266,31.0,[48],31.0
266,267,24.0,[24],24.0
267,268,27.0,[24],27.0
268,269,31.0,[8],31.0
269,270,36.0,[52],36.0
270,271,31.0,[16],31.0
271,272,16.0,[32],16.0
272,273,5.0,[64],5.0
273,274,8.0,[48],8.0
274,275,11.0,[8],11.0
275,276,15.0,[8],15.0
276,277,21.0,[32],21.0
277,278,27.0,[16],27.0
278,279,36.0,[8],36.0
279,280,39.0,[32],39.0
280,281,46.0,[48],46.0
281,282,54.0,[8],54.0
282,283,63.0,[52],63.0
283,284,74.0,[16],74.0
284,285,89.0,[52],89.0
285,286,87.0,[24],87.0
286,287,88.0,[8],88.0
287,288,86.0,[64],86.0
288,289,60.0,[48],60.0
289,290,57.0,[64],57.0
290,291,52.0,[64],52.0
291,292,48.0,[8],48.0
292,293,45.0,[64],45.0
293,294,41.0,[48],41.0
294,295,46.0,[48],46.0
295,296,51.0,[16],51.0
296,297,56.0,[24],56.0
297,298,61.0,[64],61.0
298,299,50.0,[48],50.0
299,300,22.0,[16],22.0
300,301,0.0,[32],0.0
301,302,1.0,[16],1.0
302,303,2.0,[52],2.0
303,304,5.0,[48],5.0
304,305,6.0,[48],6.0
305,306,9.0,[48],9.0
306,307,13.0,[32],13.0
307,308,17.0,[16],17.0
308,309,22.0,[32],22.0
309,310,28.0,[64],28.0
310,311,35.0,[8],35.0
311,312,42.0,[16],42.0
312,313,51.0,[52],51.0
313,314,49.0,[24],49.0
314,315,46.0,[16],46.0
315,316,45.0,[24],45.0
316,317,44.0,[16],44.0
317,318,45.0,[16],45.0
318,319,45.0,[24],45.0
319,320,44.0,[48],44.0
320,321,44.0,[48],44.0
321,322,42.0,[64],42.0
322,323,48.0,[64],48.0
323,324,54.0,[32],54.0
324,325,60.0,[32],60.0
325,326,66.0,[24],66.0
326,327,57.0,[24],57.0
327,328,49.0,[48],49.0
328,329,28.0,[8],28.0
329,330,17.0,[48],17.0
330,331,8.0,[8],8.0
331,332,11.0,[32],11.0
332,333,19.0,[8],19.0
333,334,27.0,[64],27.0
334,335,36.0,[64],36.0
335,336,39.0,[32],39.0
336,337,48.0,[24],48.0
337,338,57.0,[32],57.0
338,339,67.0,[32],67.0
339,340,79.0,[48],79.0
340,341,93.0,[8],93.0
341,342,90.0,[16],90.0
342,343,81.0,[48],81.0
343,344,77.0,[52],77.0
344,345,73.0,[16],73.0
345,346,69.0,[16],69.0
346,347,63.0,[24],63.0
347,348,57.0,[16],57.0
348,349,50.0,[24],50.0
349,350,46.0,[64],46.0
350,351,42.0,[32],42.0
351,352,46.0,[64],46.0
352,353,50.0,[8],50.0
353,354,55.0,[16],55.0
354,355,44.0,[24],44.0
355,356,17.0,[8],17.0
356,357,1.0,[32],1.0
357,358,2.0,[8],2.0
358,359,4.0,[24],4.0
359,360,6.0,[16],6.0
360,361,10.0,[52],10.0
361,362,12.0,[24],12.0
362,363,16.0,[32],16.0
363,364,21.0,[48],21.0
364,365,26.0,[64],26.0
365,366,32.0,[52],32.0
366,367,38.0,[24],38.0
367,368,46.0,[8],46.0
368,369,55.0,[32],55.0
369,370,52.0,[24],52.0
370,371,50.0,[24],50.0
371,372,50.0,[32],50.0
372,373,50.0,[52],50.0
373,374,49.0,[52],49.0
374,375,48.0,[32],48.0
375,376,56.0,[48],56.0
376,377,54.0,[48],54.0
377,378,53.0,[24],53.0
378,379,51.0,[48],51.0
379,380,57.0,[16],57.0
380,381,63.0,[48],63.0
381,382,69.0,[16],69.0
382,383,60.0,[48],60.0
383,384,35.0,[32],35.0
384,385,12.0,[64],12.0
385,386,6.0,[32],6.0
386,387,9.0,[24],9.0
387,388,12.0,[8],12.0
388,389,16.0,[48],16.0
389,390,21.0,[52],21.0
390,391,27.0,[16],27.0
391,392,35.0,[48],35.0
392,393,43.0,[52],43.0
393,394,53.0,[48],53.0
394,395,64.0,[48],64.0
395,396,76.0,[8],76.0
396,397,90.0,[8],90.0
397,398,89.0,[24],89.0
398,399,88.0,[32],88.0
399,400,88.0,[64],88.0
400,401,89.0,[16],89.0
401,402,91.0,[8],91.0
402,403,105.0,[64],105.0
403,404,107.0,[52],107.0
404,405,109.0,[52],109.0
405,406,112.0,[16],112.0
406,407,114.0,[32],114.0
407,408,126.0,[48],126.0
408,409,138.0,[64],138.0
409,410,150.0,[8],150.0
410,411,162.0,[64],162.0
411,412,162.0,[52],162.0
412,413,161.0,[64],161.0
413,414,171.0,[64],171.0
414,415,181.0,[8],181.0
415,416,191.0,[8],191.0
416,417,201.0,[8],201.0
417,418,212.0,[8],212.0
418,419,223.0,[24],223.0
419,420,234.0,[8],234.0
420,421,247.0,[64],247.0
421,422,260.0,[24],260.0
422,423,273.0,[24],273.0
423,424,287.0,[64],287.0
424,425,302.0,[48],302.0
425,426,309.0,[16],309.0
426,427,312.0,[48],312.0
427,428,321.0,[52],321.0
428,429,332.0,[52],332.0
429,430,348.0,[52],348.0
430,431,358.0,[52],358.0
431,432,368.0,[24],368.0
432,433,378.0,[32],378.0
433,434,388.0,[32],388.0
434,435,398.0,[8],398.0
435,436,412.0,[16],412.0
436,437,427.0,[16],427.0
437,438,443.0,[64],443.0
438,439,459.0,[32],459.0
439,440,462.0,[64],462.0
440,441,465.0,[52],465.0
441,442,481.0,[16],481.0
442,443,498.0,[52],498.0
443,444,516.0,[64],516.0
444,445,535.0,[48],535.0
445,446,556.0,[32],556.0
446,447,577.0,[64],577.0
447,448,589.0,[52],589.0
448,449,608.0,[48],608.0
449,450,627.0,[8],627.0
450,451,646.0,[24],646.0
451,452,666.0,[64],666.0
452,453,686.0,[48],686.0
453,454,708.0,[52],708.0
454,455,731.0,[24],731.0
455,456,750.0,[52],750.0
456,457,769.0,[24],769.0
457,458,789.0,[48],789.0
458,459,810.0,[52],810.0
459,460,830.0,[52],830.0
460,461,851.0,[16],851.0
461,462,872.0,[24],872.0
462,463,893.0,[32],893.0
463,464,914.0,[48],914.0
464,465,935.0,[48],935.0
465,466,956.0,[32],956.0
466,467,977.0,[32],977.0
467,468,983.0,[64],983.0
468,469,988.0,[32],988.0
469,470,1007.0,[48],1007.0
470,471,1027.0,[48],1027.0
471,472,1047.0,[16],1047.0
472,473,1068.0,[24],1068.0
473,474,1090.0,[32],1090.0
474,475,1113.0,[8],1113.0
475,476,1136.0,[8],1136.0
476,477,1159.0,[24],1159.0
477,478,1183.0,[64],1183.0
478,479,1207.0,[64],1207.0
479,480,1232.0,[8],1232.0
480,481,1257.0,[32],1257.0
481,482,1284.0,[32],1284.0
482,483,1297.0,[32],1297.0
483,484,1311.0,[48],1311.0
484,485,1324.0,[24],1324.0
485,486,1348.0,[64],1348.0
486,487,1372.0,[16],1372.0
487,488,1382.0,[24],1382.0
488,489,1393.0,[52],1393.0
489,490,1405.0,[52],1405.0
490,491,1425.0,[24],1425.0
491,492,1446.0,[16],1446.0
492,493,1467.0,[48],1467.0
493,494,1488.0,[64],1488.0
494,495,1509.0,[24],1509.0
495,496,1515.0,[16],1515.0
496,497,1521.0,[32],1521.0
497,498,1542.0,[24],1542.0
498,499,1563.0,[32],1563.0
499,500,1584.0,[64],1584.0
500,501,1606.0,[48],1606.0
501,502,1629.0,[48],1629.0
502,503,1652.0,[32],1652.0
503,504,1676.0,[52],1676.0
504,505,1701.0,[8],1701.0
505,506,1726.0,[16],1726.0
506,507,1751.0,[32],1751.0
507,508,1768.0,[64],1768.0
508,509,1790.0,[16],1790.0
509,510,1814.0,[32],1814.0
510,511,1823.0,[32],1823.0
511,512,1848.0,[16],1848.0
512,513,1857.0,[24],1857.0
513,514,1868.0,[48],1868.0
514,515,1872.0,[52],1872.0
515,516,1893.0,[64],1893.0
516,517,1914.0,[48],1914.0
517,518,1935.0,[32],1935.0
518,519,1956.0,[8],1956.0
519,520,1977.0,[16],1977.0
520,521,1998.0,[52],1998.0
521,522,2019.0,[8],2019.0
522,523,2040.0,[16],2040.0
523,524,2046.0,[52],2046.0
524,525,2052.0,[24],2052.0
525,526,2072.0,[32],2072.0
526,527,2092.0,[8],2092.0
527,528,2113.0,[24],2113.0
528,529,2135.0,[16],2135.0
529,530,2157.0,[64],2157.0
530,531,2180.0,[8],2180.0
531,532,2203.0,[24],2203.0
532,533,2227.0,[32],2227.0
533,534,2251.0,[8],2251.0
534,535,2275.0,[48],2275.0
535,536,2300.0,[16],2300.0
536,537,2325.0,[32],2325.0
537,538,2352.0,[8],2352.0
538,539,2380.0,[16],2380.0
539,540,2393.0,[64],2393.0
540,541,2406.0,[64],2406.0
541,542,2418.0,[52],2418.0
542,543,2430.0,[48],2430.0
543,544,2442.0,[16],2442.0
544,545,2465.0,[24],2465.0
545,546,2477.0,[16],2477.0
546,547,2375.0,[32],2375.0
547,548,2282.0,[16],2282.0
548,549,2188.0,[16],2188.0
549,550,2093.0,[8],2093.0
550,551,1999.0,[16],1999.0
551,552,1889.0,[24],1889.0
552,553,1779.0,[64],1779.0
553,554,1682.0,[48],1682.0
554,555,1695.0,[8],1695.0
555,556,1598.0,[64],1598.0
556,557,1611.0,[8],1611.0
557,558,1625.0,[48],1625.0
558,559,1639.0,[16],1639.0
559,560,1655.0,[24],1655.0
560,561,1672.0,[64],1672.0
561,562,1691.0,[16],1691.0
562,563,1712.0,[24],1712.0
563,564,1732.0,[24],1732.0
564,565,1754.0,[32],1754.0
565,566,1776.0,[8],1776.0
566,567,1784.0,[16],1784.0
567,568,1793.0,[48],1793.0
568,569,1816.0,[16],1816.0
569,570,1826.0,[52],1826.0
570,571,1837.0,[52],1837.0
571,572,1845.0,[8],1845.0
572,573,1855.0,[64],1855.0
573,574,1864.0,[16],1864.0
574,575,1885.0,[64],1885.0
575,576,1906.0,[48],1906.0
576,577,1927.0,[24],1927.0
577,578,1948.0,[64],1948.0
578,579,1969.0,[16],1969.0
579,580,1978.0,[48],1978.0
580,581,1987.0,[64],1987.0
581,582,2007.0,[48],2007.0
582,583,2028.0,[64],2028.0
583,584,2049.0,[8],2049.0
584,585,2071.0,[64],2071.0
585,586,2094.0,[16],2094.0
586,587,2118.0,[52],2118.0
587,588,2142.0,[24],2142.0
588,589,2167.0,[16],2167.0
589,590,2192.0,[48],2192.0
590,591,2217.0,[32],2217.0
591,592,2243.0,[64],2243.0
592,593,2269.0,[8],2269.0
593,594,2295.0,[64],2295.0
594,595,2307.0,[64],2307.0
595,596,2320.0,[52],2320.0
596,597,2333.0,[52],2333.0
597,598,2345.0,[24],2345.0
598,599,2356.0,[32],2356.0
599,600,2379.0,[64],2379.0
600,601,2389.0,[52],2389.0
601,602,2400.0,[8],2400.0
602,603,2421.0,[8],2421.0
603,604,2442.0,[52],2442.0
604,605,2463.0,[24],2463.0
605,606,2484.0,[24],2484.0
606,607,2505.0,[64],2505.0
607,608,2512.0,[48],2512.0
608,609,2518.0,[16],2518.0
609,610,2538.0,[8],2538.0
610,611,2558.0,[48],2558.0
611,612,2579.0,[52],2579.0
612,613,2600.0,[16],2600.0
613,614,2622.0,[24],2622.0
614,615,2645.0,[52],2645.0
615,616,2669.0,[48],2669.0
616,617,2693.0,[64],2693.0
617,618,2717.0,[8],2717.0
618,619,2742.0,[8],2742.0
619,620,2768.0,[8],2768.0
620,621,2795.0,[48],2795.0
621,622,2822.0,[16],2822.0
622,623,2836.0,[64],2836.0
623,624,2850.0,[24],2850.0
624,625,2876.0,[24],2876.0
625,626,2889.0,[24],2889.0
626,627,2901.0,[8],2901.0
627,628,2912.0,[8],2912.0
628,629,2924.0,[8],2924.0
629,630,2935.0,[52],2935.0
630,631,2956.0,[24],2956.0
631,632,2977.0,[48],2977.0
632,633,2998.0,[24],2998.0
633,634,3019.0,[48],3019.0
634,635,3040.0,[24],3040.0
635,636,3045.0,[32],3045.0
636,637,3050.0,[8],3050.0
637,638,3070.0,[48],3070.0
638,639,3090.0,[48],3090.0
639,640,3111.0,[32],3111.0
640,641,3132.0,[16],3132.0
641,642,3154.0,[16],3154.0
642,643,3176.0,[64],3176.0
643,644,3200.0,[52],3200.0
644,645,3224.0,[48],3224.0
645,646,3249.0,[24],3249.0
646,647,3274.0,[52],3274.0
647,648,3300.0,[16],3300.0
648,649,3326.0,[16],3326.0
649,650,3352.0,[32],3352.0
650,651,3365.0,[48],3365.0
651,652,3379.0,[24],3379.0
652,653,3393.0,[64],3393.0
653,654,3407.0,[52],3407.0
654,655,3419.0,[24],3419.0
655,656,3431.0,[52],3431.0
656,657,3453.0,[52],3453.0
657,658,3464.0,[32],3464.0
658,659,3485.0,[52],3485.0
659,660,3506.0,[8],3506.0
660,661,3527.0,[48],3527.0
661,662,3548.0,[8],3548.0
662,663,3569.0,[48],3569.0
663,664,3576.0,[52],3576.0
664,665,3582.0,[16],3582.0
665,666,3601.0,[48],3601.0
666,667,3622.0,[16],3622.0
667,668,3643.0,[24],3643.0
668,669,3665.0,[52],3665.0
669,670,3687.0,[52],3687.0
670,671,3710.0,[52],3710.0
671,672,3734.0,[32],3734.0
672,673,3758.0,[48],3758.0
673,674,3782.0,[64],3782.0
674,675,3807.0,[24],3807.0
675,676,3832.0,[8],3832.0
676,677,3857.0,[32],3857.0
677,678,3882.0,[52],3882.0
678,679,3894.0,[8],3894.0
679,680,3905.0,[52],3905.0
680,681,3917.0,[32],3917.0
681,682,3929.0,[24],3929.0
682,683,3940.0,[64],3940.0
683,684,3962.0,[48],3962.0
684,685,3973.0,[16],3973.0
685,686,3994.0,[64],3994.0
686,687,4015.0,[32],4015.0
687,688,3738.0,[16],3738.0
688,689,3460.0,[32],3460.0
689,690,3182.0,[8],3182.0
690,691,2903.0,[24],2903.0
691,692,2612.0,[24],2612.0
692,693,2320.0,[32],2320.0
693,694,2040.0,[48],2040.0
694,695,1761.0,[52],1761.0
695,696,1482.0,[8],1482.0
696,697,1204.0,[48],1204.0
697,698,1218.0,[8],1218.0
698,699,1234.0,[48],1234.0
699,700,1251.0,[64],1251.0
700,701,1269.0,[32],1269.0
701,702,1288.0,[16],1288.0
702,703,1307.0,[8],1307.0
703,704,1328.0,[52],1328.0
704,705,1350.0,[52],1350.0
705,706,1372.0,[48],1372.0
706,707,1396.0,[48],1396.0
707,708,1422.0,[8],1422.0
708,709,1449.0,[64],1449.0
709,710,1476.0,[52],1476.0
710,711,1504.0,[48],1504.0
711,712,1532.0,[8],1532.0
712,713,1560.0,[16],1560.0
713,714,1588.0,[24],1588.0
714,715,1616.0,[24],1616.0
715,716,1644.0,[48],1644.0
716,717,1672.0,[8],1672.0
717,718,1700.0,[32],1700.0
718,719,1728.0,[52],1728.0
719,720,1743.0,[24],1743.0
720,721,1759.0,[16],1759.0
721,722,1785.0,[64],1785.0
722,723,1811.0,[64],1811.0
723,724,1837.0,[24],1837.0
724,725,1863.0,[16],1863.0
725,726,1889.0,[64],1889.0
726,727,1915.0,[32],1915.0
727,728,1941.0,[52],1941.0
728,729,1967.0,[52],1967.0
729,730,1993.0,[52],1993.0
730,731,2019.0,[32],2019.0
731,732,2045.0,[64],2045.0
732,733,2071.0,[52],2071.0
733,734,2097.0,[64],2097.0
734,735,2124.0,[8],2124.0
735,736,2151.0,[48],2151.0
736,737,2178.0,[24],2178.0
737,738,2206.0,[24],2206.0
738,739,2234.0,[32],2234.0
739,740,2262.0,[24],2262.0
740,741,2290.0,[48],2290.0
741,742,2318.0,[8],2318.0
742,743,2346.0,[16],2346.0
743,744,2374.0,[64],2374.0
744,745,2402.0,[8],2402.0
745,746,2430.0,[24],2430.0
746,747,2458.0,[8],2458.0
747,748,2472.0,[52],2472.0
748,749,2487.0,[8],2487.0
749,750,2513.0,[8],2513.0
750,751,2539.0,[48],2539.0
751,752,2565.0,[32],2565.0
752,753,2591.0,[64],2591.0
753,754,2617.0,[8],2617.0
754,755,2643.0,[52],2643.0
755,756,2669.0,[8],2669.0
756,757,2695.0,[52],2695.0
757,758,2721.0,[16],2721.0
758,759,2748.0,[24],2748.0
759,760,2775.0,[8],2775.0
760,761,2802.0,[52],2802.0
761,762,2829.0,[64],2829.0
762,763,2857.0,[52],2857.0
763,764,2885.0,[24],2885.0
764,765,2914.0,[48],2914.0
765,766,2943.0,[48],2943.0
766,767,2972.0,[24],2972.0
767,768,3001.0,[48],3001.0
768,769,3030.0,[8],3030.0
769,770,3059.0,[48],3059.0
770,771,3088.0,[24],3088.0
771,772,3117.0,[48],3117.0
772,773,3146.0,[64],3146.0
773,774,3175.0,[16],3175.0
774,775,3204.0,[52],3204.0
775,776,3219.0,[52],3219.0
776,777,3234.0,[64],3234.0
777,778,3261.0,[16],3261.0
778,779,3288.0,[8],3288.0
779,780,3315.0,[32],3315.0
780,781,3342.0,[24],3342.0
781,782,3369.0,[64],3369.0
782,783,3396.0,[52],3396.0
783,784,3423.0,[64],3423.0
784,785,3450.0,[64],3450.0
785,786,3477.0,[48],3477.0
786,787,3504.0,[48],3504.0
787,788,3531.0,[16],3531.0
788,789,3558.0,[24],3558.0
789,790,3585.0,[52],3585.0
790,791,3613.0,[48],3613.0
791,792,3641.0,[24],3641.0
792,793,3670.0,[8],3670.0
793,794,3699.0,[8],3699.0
794,795,3728.0,[52],3728.0
795,796,3757.0,[48],3757.0
796,797,3786.0,[24],3786.0
797,798,3815.0,[32],3815.0
798,799,3844.0,[48],3844.0
799,800,3873.0,[24],3873.0
800,801,3902.0,[24],3902.0
801,802,3931.0,[52],3931.0
802,803,3960.0,[64],3960.0
803,804,3975.0,[32],3975.0
804,805,3990.0,[24],3990.0
805,806,4017.0,[64],4017.0
806,807,4044.0,[32],4044.0
807,808,4071.0,[48],4071.0
808,809,4098.0,[64],4098.0
809,810,4125.0,[16],4125.0
810,811,4152.0,[32],4152.0
811,812,4179.0,[64],4179.0
812,813,4206.0,[64],4206.0
813,814,4233.0,[24],4233.0
814,815,4260.0,[32],4260.0
815,816,4287.0,[24],4287.0
816,817,4314.0,[16],4314.0
817,818,4342.0,[48],4342.0
818,819,4242.0,[8],4242.0
819,820,4141.0,[8],4141.0
820,821,4168.0,[16],4168.0
821,822,4067.0,[16],4067.0
822,823,3968.0,[64],3968.0
823,824,3868.0,[52],3868.0
824,825,3770.0,[48],3770.0
825,826,3673.0,[52],3673.0
826,827,3696.0,[48],3696.0
827,828,3719.0,[32],3719.0
828,829,3743.0,[52],3743.0
829,830,3768.0,[24],3768.0
830,831,3794.0,[48],3794.0
831,832,3805.0,[16],3805.0
832,833,3817.0,[24],3817.0
833,834,3842.0,[24],3842.0
834,835,3868.0,[48],3868.0
835,836,3895.0,[32],3895.0
836,837,3922.0,[32],3922.0
837,838,3949.0,[24],3949.0
838,839,3976.0,[52],3976.0
839,840,4003.0,[52],4003.0
840,841,4030.0,[48],4030.0
841,842,4057.0,[16],4057.0
842,843,4084.0,[32],4084.0
843,844,4111.0,[48],4111.0
844,845,4138.0,[64],4138.0
845,846,4166.0,[48],4166.0
846,847,4194.0,[48],4194.0
847,848,4222.0,[32],4222.0
848,849,4251.0,[24],4251.0
849,850,4280.0,[64],4280.0
850,851,4309.0,[24],4309.0
851,852,4338.0,[64],4338.0
852,853,4367.0,[52],4367.0
853,854,4396.0,[24],4396.0
854,855,4425.0,[52],4425.0
855,856,4157.0,[48],4157.0
856,857,3889.0,[16],3889.0
857,858,3620.0,[52],3620.0
858,859,3351.0,[52],3351.0
859,860,3064.0,[24],3064.0
860,861,2779.0,[52],2779.0
861,862,2505.0,[64],2505.0
862,863,2232.0,[16],2232.0
863,864,1960.0,[16],1960.0
864,865,1873.0,[48],1873.0
865,866,1892.0,[52],1892.0
866,867,1912.0,[64],1912.0
867,868,1932.0,[16],1932.0
868,869,1953.0,[48],1953.0
869,870,1975.0,[16],1975.0
870,871,1997.0,[48],1997.0
871,872,2020.0,[48],2020.0
872,873,2044.0,[24],2044.0
873,874,2058.0,[52],2058.0
874,875,2071.0,[48],2071.0
875,876,2085.0,[24],2085.0
876,877,2100.0,[24],2100.0
