,Time,Wate,Action,Reward
71,72,0.0,[24],0.0
72,73,0.0,[32],0.0
73,74,0.0,[32],0.0
74,75,0.0,[16],0.0
75,76,0.0,[32],0.0
76,77,0.0,[8],0.0
77,78,0.0,[16],0.0
78,79,0.0,[16],0.0
79,80,0.0,[32],0.0
80,81,0.0,[48],0.0
81,82,0.0,[8],0.0
82,83,0.0,[24],0.0
83,84,0.0,[32],0.0
84,85,0.0,[48],0.0
85,86,0.0,[24],0.0
86,87,0.0,[64],0.0
87,88,0.0,[48],0.0
88,89,0.0,[16],0.0
89,90,0.0,[64],0.0
90,91,0.0,[16],0.0
91,92,0.0,[48],0.0
92,93,0.0,[64],0.0
93,94,0.0,[32],0.0
94,95,0.0,[64],0.0
95,96,0.0,[52],0.0
96,97,0.0,[32],0.0
97,98,0.0,[24],0.0
98,99,0.0,[64],0.0
99,100,0.0,[24],0.0
100,101,0.0,[24],0.0
101,102,0.0,[16],0.0
102,103,0.0,[16],0.0
103,104,0.0,[16],0.0
104,105,0.0,[64],0.0
105,106,0.0,[52],0.0
106,107,1.0,[24],1.0
107,108,2.0,[8],2.0
108,109,3.0,[16],3.0
109,110,4.0,[32],4.0
110,111,6.0,[52],6.0
111,112,8.0,[64],8.0
112,113,10.0,[48],10.0
113,114,12.0,[16],12.0
114,115,14.0,[16],14.0
115,116,16.0,[16],16.0
116,117,18.0,[32],18.0
117,118,20.0,[64],20.0
118,119,22.0,[16],22.0
119,120,26.0,[8],26.0
120,121,30.0,[24],30.0
121,122,34.0,[16],34.0
122,123,34.0,[16],34.0
123,124,37.0,[24],37.0
124,125,41.0,[48],41.0
125,126,46.0,[64],46.0
126,127,50.0,[24],50.0
127,128,55.0,[24],55.0
128,129,61.0,[32],61.0
129,130,67.0,[48],67.0
130,131,73.0,[48],73.0
131,132,79.0,[24],79.0
132,133,85.0,[16],85.0
133,134,92.0,[16],92.0
134,135,97.0,[8],97.0
135,136,103.0,[16],103.0
136,137,109.0,[48],109.0
137,138,116.0,[48],116.0
138,139,125.0,[48],125.0
139,140,134.0,[16],134.0
140,141,144.0,[16],144.0
141,142,154.0,[8],154.0
142,143,159.0,[52],159.0
143,144,168.0,[64],168.0
144,145,177.0,[64],177.0
145,146,146.0,[8],146.0
146,147,117.0,[16],117.0
147,148,95.0,[24],95.0
148,149,76.0,[16],76.0
149,150,81.0,[24],81.0
150,151,61.0,[24],61.0
151,152,41.0,[24],41.0
152,153,28.0,[52],28.0
153,154,14.0,[8],14.0
154,155,0.0,[52],0.0
155,156,0.0,[24],0.0
156,157,0.0,[64],0.0
157,158,0.0,[52],0.0
158,159,0.0,[32],0.0
159,160,0.0,[24],0.0
160,161,0.0,[48],0.0
161,162,0.0,[8],0.0
162,163,0.0,[16],0.0
163,164,0.0,[8],0.0
164,165,0.0,[8],0.0
165,166,0.0,[8],0.0
166,167,0.0,[32],0.0
167,168,0.0,[64],0.0
168,169,0.0,[64],0.0
169,170,0.0,[52],0.0
170,171,1.0,[8],1.0
171,172,2.0,[8],2.0
172,173,3.0,[16],3.0
173,174,4.0,[24],4.0
174,175,5.0,[32],5.0
175,176,7.0,[32],7.0
176,177,9.0,[64],9.0
177,178,11.0,[52],11.0
178,179,13.0,[24],13.0
179,180,15.0,[16],15.0
180,181,18.0,[8],18.0
181,182,21.0,[48],21.0
182,183,24.0,[52],24.0
183,184,27.0,[16],27.0
184,185,30.0,[16],30.0
185,186,33.0,[32],33.0
186,187,36.0,[32],36.0
187,188,39.0,[48],39.0
188,189,42.0,[32],42.0
189,190,45.0,[48],45.0
190,191,48.0,[32],48.0
191,192,51.0,[16],51.0
192,193,54.0,[24],54.0
193,194,58.0,[48],58.0
194,195,62.0,[24],62.0
195,196,66.0,[8],66.0
196,197,71.0,[52],71.0
197,198,76.0,[64],76.0
198,199,81.0,[52],81.0
199,200,86.0,[52],86.0
200,201,91.0,[32],91.0
201,202,96.0,[16],96.0
202,203,101.0,[48],101.0
203,204,106.0,[64],106.0
204,205,111.0,[48],111.0
205,206,116.0,[48],116.0
206,207,121.0,[48],121.0
207,208,126.0,[32],126.0
208,209,132.0,[24],132.0
209,210,138.0,[32],138.0
210,211,144.0,[64],144.0
211,212,150.0,[52],150.0
212,213,156.0,[16],156.0
213,214,162.0,[52],162.0
214,215,150.0,[8],150.0
